trace,trace_type,eviction,prefetcher,cache_size,interaction_window,miss_ratio,byte_miss_ratio,n_req,n_prefetch,n_prefetch_then_evict,n_prefetch_then_evict_then_miss,n_prefetch_then_evict_no_demand,n_prefetch_then_evict_then_hit,n_evict,n_evict_then_prefetch,n_evict_then_useful_prefetch,n_evict_then_useless_prefetch,log_path,status
w01.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w01.oracleGeneral.bin.zst__sieve__Mithril__1gb__w1000.log,fail:1
w01.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w01.oracleGeneral.bin.zst__sieve__Mithril__1gb__w100.log,fail:1
w01.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w01.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,fail:1
w02.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,0.8550,0.8715,122181000,20871396,0,0,0,0,125338493,27286,3709,23577,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,ok
w02.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,100,0.8970,0.9227,122181000,15442000,0,0,0,0,125032557,32415,3338,29077,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__fifo__Mithril__16mb__w100.log,ok
w02.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,1000,0.8970,0.9227,122181000,15442000,2187666,1330019,430336,427311,125032557,218231,32301,185930,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__fifo__Mithril__16mb__w1000.log,ok
w02.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,0.8550,0.8715,122181000,20871396,2303437,1464687,218328,620422,125338493,210528,34156,176372,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,ok
w02.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,10000,0.8970,0.9227,122181000,15442000,3815079,2250419,811139,753521,125032557,774702,135941,638761,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__fifo__Mithril__16mb__w10000.log,ok
w02.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,0.8550,0.8715,122181000,20871396,4148191,2563708,515326,1069157,125338493,796537,163843,632694,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,ok
w02.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,100,0.8907,0.9231,122181000,15834809,952090,722797,99949,129344,124660712,64910,4204,60706,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__sieve__Mithril__16mb__w100.log,ok
w01.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w01.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,fail:134
w01.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w01.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,fail:134
w01.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w01.oracleGeneral.bin.zst__lru__Mithril__1gb__w1000.log,fail:134
w02.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1000,0.8907,0.9231,122181000,15834809,3929396,2777154,505745,646497,124660712,285799,23574,262225,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1000.log,ok
w01.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,100,0.8455,0.7936,215796257,1441354,0,0,0,0,183626938,1174,103,1071,./results/cp_sweep_intensity/logs/w01.oracleGeneral.bin.zst__fifo__Mithril__1gb__w100.log,ok
w03.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w03.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,fail:134
w02.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10000,0.8907,0.9231,122181000,15834809,4402557,3081546,593183,727828,124660712,855501,100928,754573,./results/cp_sweep_intensity/logs/w02.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10000.log,ok
w01.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,1000,0.8455,0.7936,215796257,1441354,0,0,0,0,183626938,10748,952,9796,./results/cp_sweep_intensity/logs/w01.oracleGeneral.bin.zst__fifo__Mithril__1gb__w1000.log,ok
